0,1,2,3,4,5
ENSG00000200801,SNORD115-28,snoRNA,25222348,25222428,15
ENSG00000265181,MIR4674,miRNA,136546173,136546259,9
ENSG00000265565,MIR3143,miRNA,27147626,27147688,6
ENSG00000275165,TSEN34,protein_coding,54190866,54195141,CHR_HSCHR19LRC_LRC_S_CTG3_1
ENSG00000207869,MIR498,miRNA,53674197,53674320,19
ENSG00000216031,MIR298,miRNA,58818226,58818313,20
ENSG00000251715,SNORA68,snoRNA,72460519,72460601,13
ENSG00000239182,SNORA35,snoRNA,118738055,118738182,X
ENSG00000266640,MIR4754,miRNA,58386770,58386858,19
ENSG00000199990,VTRNA1-1,misc_RNA,140711275,140711373,5
ENSG00000252984,RNU6-844P,snRNA,57405074,57405175,15
ENSG00000284118,MIR4707,miRNA,22956950,22957029,14
ENSG00000274651,PRPF31,protein_coding,54115536,54131896,CHR_HSCHR19LRC_LRC_I_CTG3_1
ENSG00000274697,MIR6761,miRNA,111799834,111799905,12
ENSG00000252363,RNU7-43P,snRNA,8511125,8511188,17
ENSG00000222107,RN7SKP117,misc_RNA,125350868,125351131,5
ENSG00000200179,Y_RNA,misc_RNA,36203347,36203459,19
ENSG00000277583,ST7-AS1_2,misc_RNA,116953214,116953324,7
ENSG00000264610,MIR4685,miRNA,98431292,98431360,10
ENSG00000206850,Y_RNA,misc_RNA,130906838,130906949,12
ENSG00000222251,RNA5SP95,rRNA,60998752,60998888,2
ENSG00000239184,RNA5SP269,rRNA,68695643,68695779,8
ENSG00000201876,RNA5SP97,rRNA,73968123,73968206,2
ENSG00000201134,Y_RNA,misc_RNA,151841736,151841837,1
ENSG00000201247,SNORD114-13,snoRNA,100969879,100969952,14
ENSG00000243856,RN7SL551P,misc_RNA,74227506,74227803,18
ENSG00000252990,RNU1-54P,snRNA,39620345,39620464,6
ENSG00000264519,RN7SL596P,misc_RNA,63797784,63798071,11
ENSG00000200976,Y_RNA,misc_RNA,29758758,29758859,22
ENSG00000199303,Y_RNA,misc_RNA,99642237,99642347,6
ENSG00000263474,U6,snRNA,31161534,31161633,CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000206937,SNORA70B,snoRNA,61417244,61417378,2
ENSG00000206756,Y_RNA,misc_RNA,74551392,74551493,10
ENSG00000252603,RNU6ATAC22P,snRNA,41722043,41722131,22
ENSG00000275219,U2,snRNA,43296425,43296615,17
ENSG00000264400,RN7SL491P,misc_RNA,35414881,35415149,19
ENSG00000200806,RNA5SP275,rRNA,107884494,107884611,8
ENSG00000201119,RNU1-33P,snRNA,145463238,145463399,6
ENSG00000275449,MIR6859-3,miRNA,101973524,101973591,15
ENSG00000252421,RNU6-1069P,snRNA,31802958,31803090,12
ENSG00000277740,Metazoa_SRP,misc_RNA,69851148,69851436,8
ENSG00000207578,MIR583,miRNA,96079138,96079212,5
ENSG00000264607,MIR3173,miRNA,95137919,95137986,14
ENSG00000238493,RNU6-221P,snRNA,55456106,55456204,2
ENSG00000264200,MIR4693,miRNA,103849906,103849980,11
ENSG00000265653,MIR548AK,miRNA,12130760,12130816,10
ENSG00000201881,Y_RNA,misc_RNA,72654165,72654276,10
ENSG00000201355,RNA5S14,rRNA,228639337,228639455,1
ENSG00000271817,U3,snoRNA,158700691,158700909,4
ENSG00000252458,SNORA68,snoRNA,159230194,159230322,5
ENSG00000252599,RNU6-566P,snRNA,44154789,44154895,2
ENSG00000252750,RNU7-70P,snRNA,112634719,112634784,1
ENSG00000212561,RNU6-381P,snRNA,44066624,44066731,5
ENSG00000280836,AL355480.1,pseudogene,45581219,45581321,1
ENSG00000252652,Y_RNA,misc_RNA,43331261,43331356,11
ENSG00000221753,MIR1273A,miRNA,100023982,100024084,8
ENSG00000200070,RNU4-80P,snRNA,59212648,59212788,15
ENSG00000222629,RNU2-42P,snRNA,125890566,125890678,10
ENSG00000201014,RNA5SP232,rRNA,71913738,71913856,7
ENSG00000252223,RNU6-1049P,snRNA,130109204,130109310,2
ENSG00000207582,MIR30B,miRNA,134800520,134800607,8
ENSG00000207047,SNORD51,snoRNA,206161878,206161957,2
ENSG00000265813,RN7SL300P,misc_RNA,153199700,153200017,3
ENSG00000222826,RN7SKP286,misc_RNA,138863597,138863895,2
ENSG00000263625,SNORD117,snoRNA,31612723,31612798,CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000283296,MIR4256,miRNA,112461770,112461833,1
ENSG00000240490,RN7SL277P,misc_RNA,19424384,19424671,1
ENSG00000200677,SNORD18,snoRNA,90755243,90755312,15
ENSG00000252096,SNORA31,snoRNA,4868984,4869118,20
ENSG00000251821,RNU6-583P,snRNA,127891991,127892082,4
ENSG00000250889,LINC01336,lincRNA,75047719,75052843,5
ENSG00000266433,TBC1D3P5,transcribed_unprocessed_pseudogene,27417690,27431623,17
ENSG00000173431,RNASE8,protein_coding,21057822,21058455,14
ENSG00000266529,MTCYBP13,unprocessed_pseudogene,22519617,22520709,17
ENSG00000214900,LINC01588,lincRNA,49927571,50092643,14
ENSG00000264617,AC233702.5,unprocessed_pseudogene,21655843,21657633,17
ENSG00000228607,CLDN25,protein_coding,113779747,113780500,11
ENSG00000256167,ATF4P4,transcribed_processed_pseudogene,113789231,113791366,11
ENSG00000226330,AL606489.1,antisense_RNA,204377850,204435846,1
ENSG00000159713,TPPP3,protein_coding,67389809,67393535,16
ENSG00000235082,SUMO1P3,processed_pseudogene,160317403,160317706,1
ENSG00000237379,CBX1P3,processed_pseudogene,203954640,203955780,1
ENSG00000232917,HSPE1P6,processed_pseudogene,203903723,203904013,1
ENSG00000249429,AC016598.1,lincRNA,143489855,143531350,5
ENSG00000110200,ANAPC15,protein_coding,72106378,72112780,11
ENSG00000090061,CCNK,protein_coding,99481169,99535044,14
ENSG00000182612,TSPAN10,protein_coding,81637171,81648749,17
ENSG00000213234,ST13P10,processed_pseudogene,112267290,112268371,11
ENSG00000266369,AC090774.4,antisense_RNA,20855946,20857317,17
ENSG00000156395,SORCS3,protein_coding,104641101,105265235,10
ENSG00000228395,AL356481.1,antisense_RNA,128528901,128552410,9
ENSG00000168591,TMUB2,protein_coding,44186970,44191731,17
ENSG00000159388,BTG2,protein_coding,203305491,203309602,1
ENSG00000236998,AL354794.2,processed_pseudogene,68788307,68789670,9
ENSG00000154237,LRRK1,protein_coding,100919215,101078254,15
ENSG00000107242,PIP5K1B,protein_coding,68705414,69009176,9
ENSG00000258568,RHOQP1,processed_pseudogene,49599994,49600572,14
ENSG00000258639,AL359212.1,processed_pseudogene,48045481,48046216,14
ENSG00000244528,SEPT14P2,processed_pseudogene,242122287,242122469,2
ENSG00000141349,G6PC3,protein_coding,44070735,44076344,17
ENSG00000261186,LINC01238,antisense_RNA,242087351,242088457,2
ENSG00000237911,SRP68P3,unprocessed_pseudogene,20415792,20416697,17
ENSG00000225337,AL353608.1,lincRNA,68307393,68308445,9
ENSG00000234394,AL353608.3,lincRNA,68306528,68330626,9
ENSG00000154330,PGM5,protein_coding,68328308,68531061,9
ENSG00000229019,AL161457.1,sense_intronic,68426843,68429369,9
ENSG00000259525,GCSHP2,processed_pseudogene,103184204,103185039,14
ENSG00000133048,CHI3L1,protein_coding,203178931,203186749,1
ENSG00000187559,FOXD4L3,protein_coding,68302867,68304905,9
ENSG00000220091,LAP3P1,processed_pseudogene,82924829,82925122,6
ENSG00000227215,AL355613.1,antisense_RNA,82932601,82938677,6
ENSG00000122483,CCDC18,protein_coding,93179919,93278730,1
ENSG00000105617,LENG1,protein_coding,54155161,54159882,19
ENSG00000188508,KRTDAP,protein_coding,35487324,35495558,19
ENSG00000187678,SPRY4,protein_coding,142310427,142326455,5
ENSG00000225951,ODF2-AS1,antisense_RNA,128468957,128473012,9
ENSG00000262585,LINC01979,lincRNA,79915252,79926725,17
ENSG00000267582,AC020916.2,antisense_RNA,13796574,13796933,19
ENSG00000141582,CBX4,protein_coding,79833156,79839429,17
ENSG00000233214,AC002511.2,lincRNA,35424062,35424652,19
ENSG00000240371,RPS4XP13,processed_pseudogene,57576292,57577080,11
ENSG00000267719,LINC02078,lincRNA,79707266,79712317,17
ENSG00000187796,CARD9,protein_coding,136361903,136373681,9
ENSG00000213221,DNLZ,protein_coding,136359480,136363789,9
ENSG00000271025,AP000907.4,processed_pseudogene,112036627,112036863,11
ENSG00000259205,PRKXP1,processed_pseudogene,100553529,100558954,15
ENSG00000064886,CHI3L2,protein_coding,111200771,111243440,1
ENSG00000270127,AC027020.2,lincRNA,100547765,100550153,15
ENSG00000229288,AL451142.2,processed_pseudogene,88187735,88190202,9
ENSG00000226327,RPSAP49,processed_pseudogene,88324454,88325339,9
ENSG00000261514,LINC01976,lincRNA,43938363,43938959,17
ENSG00000153827,TRIP12,protein_coding,229763838,229923239,2
ENSG00000148411,NACC2,protein_coding,136006537,136095285,9
ENSG00000105618,PRPF31,protein_coding,54115410,54131719,19
ENSG00000236049,LINC01920,lincRNA,150552532,150572221,2
ENSG00000261583,AC012317.1,antisense_RNA,23711990,23712793,16
ENSG00000225924,TAB2-AS1,lincRNA,149243299,149257551,6
ENSG00000185352,HS6ST3,protein_coding,96090839,96839562,13
ENSG00000228408,AL031056.1,lincRNA,149217926,149245554,6
ENSG00000283608,AL031056.2,lincRNA,149246095,149255415,6
ENSG00000279118,AC093535.2,TEC,126496279,126498604,5
ENSG00000245275,SAP30L-AS1,antisense_RNA,154329437,154445850,5
ENSG00000255479,AP001189.6,lincRNA,76625462,76626834,11
ENSG00000175221,MED16,protein_coding,867630,893218,19
ENSG00000250579,AC022424.1,antisense_RNA,5132780,5140054,5
ENSG00000254755,AP001189.2,processed_pseudogene,76591023,76591211,11
ENSG00000179335,CLK3,protein_coding,74598500,74645414,15
ENSG00000238137,ARPC3P2,processed_pseudogene,211442274,211442806,1
ENSG00000234861,ATP5A1P1,processed_pseudogene,42410830,42412150,9
ENSG00000226686,LINC01535,lincRNA,37251912,37265535,19
ENSG00000270166,AL390838.2,processed_pseudogene,84078584,84078857,9
ENSG00000080839,RBL1,protein_coding,36996349,37095995,20
ENSG00000186493,C5orf38,protein_coding,2752131,2755397,5
ENSG00000005075,POLR2J,protein_coding,102473118,102478907,7
ENSG00000265964,AC217774.2,lincRNA,45733353,45734669,17
ENSG00000279685,MAPT-IT1,sense_intronic,45895783,45898798,17
ENSG00000239986,AL445584.1,processed_pseudogene,42196333,42196662,9
ENSG00000276703,RPS29P32,processed_pseudogene,134211450,134211527,6
ENSG00000237743,FBP2P1,transcribed_unprocessed_pseudogene,87810642,87837225,9
ENSG00000251450,RASGRF2-AS1,antisense_RNA,80947697,80960907,5
ENSG00000249772,AC026427.1,antisense_RNA,81113385,81114852,5
ENSG00000224250,AC025947.1,antisense_RNA,121736303,121739730,10
ENSG00000223540,RPS15AP5,processed_pseudogene,121713607,121713994,10
ENSG00000259789,AL096869.3,lincRNA,90489012,90491637,14
ENSG00000181705,AL596028.1,processed_pseudogene,80499196,80499392,6
ENSG00000259757,AC091891.1,lincRNA,2736662,2737759,5
ENSG00000280022,AC126544.2,TEC,45592621,45593369,17
ENSG00000263503,MAPK8IP1P2,processed_pseudogene,45600869,45602340,17
ENSG00000276809,AL138955.1,sense_intronic,95744726,95745765,13
ENSG00000102580,DNAJC3,protein_coding,95677139,95794989,13
ENSG00000163915,IGF2BP2-AS1,antisense_RNA,185712528,185729787,3
ENSG00000229369,AL450263.2,processed_pseudogene,127300093,127300982,9
ENSG00000172890,NADSYN1,protein_coding,71453109,71524107,11
ENSG00000187550,SBK2,protein_coding,55529733,55537089,19
ENSG00000258788,CKS1BP1,processed_pseudogene,96223108,96223347,14
ENSG00000179954,SSC5D,protein_coding,55488404,55519098,19
ENSG00000100721,TCL1A,protein_coding,95709967,95714196,14
ENSG00000161547,SRSF2,protein_coding,76734115,76737374,17
ENSG00000076706,MCAM,protein_coding,119308529,119321521,11
ENSG00000164176,EDIL3,protein_coding,83940554,84384793,5
ENSG00000249904,AC010587.1,processed_pseudogene,125886285,125886753,5
ENSG00000063854,HAGH,protein_coding,1795620,1827194,16
ENSG00000189420,ZFP92,protein_coding,153418322,153426481,X
ENSG00000219928,AL161787.1,processed_pseudogene,87525302,87525475,9
ENSG00000281608,AC109471.3,lincRNA,125325350,125367734,5
ENSG00000280163,AC040160.2,TEC,67205175,67206849,16
ENSG00000250641,LY6G6F-LY6G6D,protein_coding,31706904,31717918,6
ENSG00000180787,ZFP3,protein_coding,5078248,5096374,17
ENSG00000204424,LY6G6F,protein_coding,31706885,31710595,6
ENSG00000238150,AC008753.1,processed_pseudogene,53775599,53775882,19
ENSG00000253703,IGHV1-68,IG_V_pseudogene,106703846,106704286,14
ENSG00000265698,LARP7P3,processed_pseudogene,70412055,70412391,18
ENSG00000160856,FCRL3,protein_coding,157674321,157700857,1
ENSG00000101282,RSPO4,protein_coding,958452,1002264,20
ENSG00000213231,TCL1B,protein_coding,95686417,95692643,14
ENSG00000183032,SLC25A21,protein_coding,36678431,37172866,14
ENSG00000225396,FAM236D,protein_coding,72807425,72808210,X
ENSG00000136352,NKX2-1,protein_coding,36516392,36521149,14
ENSG00000267706,AC020922.1,protein_coding,55352301,55359516,19
ENSG00000244207,C4A,protein_coding,31964204,31984862,CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000248712,CCDC153,protein_coding,119189638,119196769,11
ENSG00000174780,SRP72,protein_coding,56466915,56503680,4
ENSG00000256632,AC135586.2,protein_coding,132688049,132714912,12
ENSG00000228757,AC244452.1,unprocessed_pseudogene,106436415,106436555,14
ENSG00000254594,AC015771.1,lincRNA,24235477,24262218,11
ENSG00000253467,IGHV7-40,IG_V_pseudogene,106425359,106425654,14
ENSG00000142319,SLC6A3,protein_coding,1392790,1445430,5
ENSG00000049656,CLPTM1L,protein_coding,1317744,1345099,5
ENSG00000067177,PHKA1,protein_coding,72578814,72714319,X
ENSG00000240881,AC068472.1,processed_pseudogene,23520322,23521202,11
ENSG00000255475,AP001007.2,lincRNA,125132847,125139587,11
ENSG00000254351,ARL2BPP5,processed_pseudogene,162761833,162762313,5
ENSG00000242618,AC112219.1,lincRNA,72202944,72209892,3
ENSG00000232791,OR11I1P,unitary_pseudogene,110853938,110854891,1
ENSG00000254465,THAP12P4,processed_pseudogene,23478068,23480430,11
ENSG00000237924,RPL21P112,processed_pseudogene,94760553,94761015,13
ENSG00000254564,AC100767.1,processed_pseudogene,23431677,23431799,11
ENSG00000232455,LARS2-AS1,antisense_RNA,45483974,45509545,3
ENSG00000248773,AC108727.1,sense_intronic,140972744,140973255,3
ENSG00000186790,FOXE3,protein_coding,47416072,47418052,1
ENSG00000271049,AC020910.3,processed_pseudogene,34634844,34635717,19
ENSG00000163629,PTPN13,protein_coding,86594315,86815171,4
ENSG00000197595,ATP11AUN,lincRNA,112647044,112684497,13
ENSG00000251377,AC079340.2,lincRNA,152207421,152225870,4
ENSG00000260287,TBC1D3G,protein_coding,36323884,36334759,17
ENSG00000249961,TERB1,protein_coding,66754976,66801620,16
ENSG00000277940,AC245128.14,unprocessed_pseudogene,54703952,54704235,CHR_HSCHR19KIR_FH08_BAX_HAP_CTG3_1
ENSG00000228392,AL162391.1,lincRNA,126270121,126275918,9
ENSG00000277851,LINC02391,lincRNA,92247756,92363832,12
ENSG00000205089,CCNI2,protein_coding,132747445,132754403,5
ENSG00000261763,AC110716.2,lincRNA,139678620,139682564,3
ENSG00000250543,AC110716.1,lincRNA,139688403,139689342,3
ENSG00000211946,IGHV3-20,IG_V_gene,106210936,106211453,14
ENSG00000253458,IGHVII-15-1,IG_V_pseudogene,106163583,106163802,14
ENSG00000253709,IGHV1-14,IG_V_pseudogene,106145891,106146131,14
ENSG00000112659,CUL9,protein_coding,43182175,43224587,6
ENSG00000007908,SELE,protein_coding,169722641,169764705,1
ENSG00000274808,TBC1D3B,protein_coding,36165681,36176636,17
ENSG00000229499,MICG,unprocessed_pseudogene,29810065,29810196,CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000124203,ZNF831,protein_coding,59123381,59259113,20
ENSG00000236005,AL389915.1,processed_pseudogene,107534390,107535162,9
ENSG00000239354,RPS17P15,processed_pseudogene,111105547,111105895,11
ENSG00000232543,IGHD4-11,IG_D_gene,105903616,105903631,14
ENSG00000135720,DYNC1LI2,protein_coding,66720893,66751798,16
ENSG00000280987,MATR3,protein_coding,139273752,139331671,5
ENSG00000211611,IGKV6-21,IG_V_gene,89159751,89160366,2
ENSG00000237547,IGHJ2P,IG_J_pseudogene,105864793,105864852,14
ENSG00000242887,IGHJ3,IG_J_gene,105864587,105864635,14
ENSG00000250508,AP000808.1,lincRNA,68870664,68874542,11
ENSG00000121281,ADCY7,protein_coding,50246137,50318135,16
ENSG00000110243,APOA5,protein_coding,116789367,116792420,11
ENSG00000272243,AL356277.3,lincRNA,74530248,74734279,6
ENSG00000197894,ADH5,protein_coding,99070978,99088801,4
ENSG00000260735,AC139256.1,antisense_RNA,15094411,15109197,16
ENSG00000275910,AC138932.5,antisense_RNA,15015828,15016390,16
ENSG00000140675,SLC5A2,protein_coding,31483002,31490860,16
ENSG00000007038,PRSS21,protein_coding,2817180,2826304,16
ENSG00000211896,IGHG1,IG_C_gene,105736343,105743071,14
ENSG00000230612,AC004039.1,antisense_RNA,132688681,132723725,5
ENSG00000101132,PFDN4,protein_coding,54207847,54228052,20
ENSG00000237002,AL590730.1,lincRNA,36438616,36442392,10
ENSG00000278169,KIR2DP1,unprocessed_pseudogene,54684990,54697367,CHR_HSCHR19LRC_PGF1_CTG3_1
ENSG00000258866,AL390254.1,lincRNA,95048220,95050953,14
ENSG00000224959,AC017002.1,lincRNA,111491943,111494811,2
ENSG00000242951,AC007182.2,processed_pseudogene,75595805,75596206,14
ENSG00000177640,CASC2,antisense_RNA,118046279,118210153,10
ENSG00000157349,DDX19B,protein_coding,70289663,70335283,16
ENSG00000239855,IGKV1-6,IG_V_gene,88966262,88966767,2
ENSG00000010318,PHF7,protein_coding,52410657,52423641,3
ENSG00000220157,HNRNPA1P12,processed_pseudogene,80359080,80360040,5
ENSG00000230545,HLA-F-AS1,processed_transcript,29724295,29746743,CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000211597,IGKJ1,IG_J_gene,88861886,88861923,2
ENSG00000173812,EIF1,protein_coding,41688885,41692668,17
ENSG00000218896,TUBB8P2,processed_pseudogene,143436216,143436710,6
ENSG00000189007,ADAT2,protein_coding,143422832,143450673,6
ENSG00000253633,AP002852.2,lincRNA,102528740,102538668,8
ENSG00000254568,AP003501.1,antisense_RNA,124883691,124887789,11
ENSG00000173846,PLK3,protein_coding,44800225,44805990,1
ENSG00000184986,TMEM121,protein_coding,105526603,105530202,14
ENSG00000160180,TFF3,protein_coding,42311667,42315651,21
ENSG00000211595,IGKJ3,IG_J_gene,88861221,88861258,2
ENSG00000131094,C1QL1,protein_coding,44959693,44968071,17
ENSG00000259082,LINC02314,lincRNA,101442076,101444315,14
ENSG00000134569,LRP4,protein_coding,46856868,46918642,11
ENSG00000236248,AC104389.3,processed_pseudogene,5362615,5362849,11
ENSG00000131771,PPP1R1B,protein_coding,39626740,39636626,17
ENSG00000139675,HNRNPA1L2,protein_coding,52640786,52643796,13
ENSG00000266921,AC006213.1,antisense_RNA,43996896,44002836,19
ENSG00000163930,BAP1,protein_coding,52401013,52410350,3
ENSG00000111229,ARPC3,protein_coding,110434825,110450422,12
ENSG00000235784,HNRNPA1P29,processed_pseudogene,93394977,93395855,13
ENSG00000269745,AC006262.3,antisense_RNA,46228964,46230388,19
ENSG00000282864,AL356118.1,TEC,91485793,91486870,13
ENSG00000179399,GPC5,protein_coding,91398607,92873682,13
ENSG00000232885,GPC5-AS2,antisense_RNA,92339794,92340603,13
ENSG00000244471,AL137058.1,lincRNA,52488993,52499305,13
ENSG00000229557,LINC00379,lincRNA,91127613,91131407,13
ENSG00000235660,LINC00345,lincRNA,52484161,52484680,13
ENSG00000242317,AC121764.1,lincRNA,55493830,55505261,3
ENSG00000129048,ACKR4,protein_coding,132597237,132618967,3
ENSG00000236352,AC005220.1,antisense_RNA,53940160,53942508,20
ENSG00000197774,EME2,protein_coding,1773207,1781708,16
ENSG00000101974,ATP11C,protein_coding,139726346,139945276,X
ENSG00000170954,ZNF415,protein_coding,53107879,53133077,19
ENSG00000102805,CLN5,protein_coding,76990660,77019143,13
ENSG00000255311,AP002370.2,antisense_RNA,83643602,83725390,11
ENSG00000223956,LINC01767,lincRNA,56414963,56415966,1
ENSG00000213489,AL627231.1,processed_pseudogene,125326897,125328021,X
ENSG00000234229,LINC01505,lincRNA,106664754,106702662,9
ENSG00000123243,ITIH5,protein_coding,7559270,7666998,10
ENSG00000257851,HNRNPA3P10,processed_pseudogene,51712469,51713606,12
ENSG00000233079,LINC01755,lincRNA,55945087,55950119,1
ENSG00000260122,AC068987.2,lincRNA,51809705,51810600,12
ENSG00000283554,LINC02341,lincRNA,42339188,42485956,13
ENSG00000230250,LINC01753,lincRNA,55915607,55944974,1
ENSG00000183207,RUVBL2,protein_coding,48993448,49015995,19
ENSG00000167637,ZNF283,protein_coding,43827292,43852017,19
ENSG00000223493,SKIV2L,protein_coding,31941262,31951933,CHR_HSCHR6_MHC_DBB_CTG1
ENSG00000215641,TRIM27,protein_coding,28902991,28923978,CHR_HSCHR6_MHC_QBL_CTG1
ENSG00000205302,SNX2,protein_coding,122774996,122830108,5
ENSG00000160838,LRRC71,protein_coding,156920650,156933094,1
ENSG00000125944,HNRNPR,protein_coding,23303771,23344336,1
ENSG00000197275,RAD54B,protein_coding,94371960,94475109,8
ENSG00000091409,ITGA6,protein_coding,172427354,172506282,2
ENSG00000149532,CPSF7,protein_coding,61402641,61430031,11
ENSG00000232591,AL139125.1,lincRNA,7445558,7471942,10
ENSG00000244217,RPS4XP10,processed_pseudogene,94352923,94353653,8
ENSG00000230636,RPL36P1,processed_pseudogene,52890162,52890386,20
ENSG00000131737,KRT34,protein_coding,41377650,41382403,17
ENSG00000224091,AC104389.1,antisense_RNA,5205041,5207308,11
ENSG00000167861,HID1,protein_coding,74950743,74973166,17
ENSG00000225211,NCR3,protein_coding,31665195,31669285,CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000214428,NPM1P10,processed_pseudogene,104025540,104026763,6
ENSG00000161048,NAPEPLD,protein_coding,103099776,103149560,7
